PHENOTYPE,N_SNPS,N_TARGET_SNPS,MAX_MAG_BKGRD,MEDIAN_MAG_BKGRD,AVE_MAG_BKGRD,BETA_WILCOX_PVAL,VAR_BKGRD,SUM_BKGRD,MAX_MAG_TARGET,MEDIAN_MAG_TARGET,AVE_MAG_TARGET,VAR_TARGET,SUM_TARGET,SUM_RATIO_TARGET_BKGRD
Arm_fat_mass_left,502,254,0.10310926528788,0.01818561481490185,0.022668352976273287,0.9999999999999984,6.96328451873378e-4,5.621751538115775,0.0906676420237141,0.0149488860848404,0.01867228039612444,4.521476314524624e-4,4.742759220615608,0.8436444030760605
Arm_fat_mass_right,435,188,0.213328163625254,0.0176774311707862,0.022387891321451255,0.99999999997619,7.953848326152836e-4,5.52980915639846,0.0701488520598245,0.01502649932170535,0.0179968691288865,3.87736005879711e-4,3.3834113962306622,0.6118495775420689
Arm_fat_percentage_left,169,30,0.0768583052985356,0.0146889577779183,0.01799007583942802,0.9999650301633869,4.2174361806865407e-4,2.5006205416804947,0.0303620595989139,0.0115908653473156,0.013636823328331934,1.9482141581884344e-4,0.409104699849958,0.1636012713768347
Arm_fat_percentage_right,108,22,0.0770127781830309,0.0158252396671164,0.019774052170926208,0.999989438160937,5.23602527250354e-4,1.700568486699654,0.0295963168239168,0.0108013229342635,0.013418363851299235,2.1503419978065758e-4,0.29520400472858316,0.17359136490968072
Arm_predicted_mass_left,503,100,0.109925994446511,0.0137458668135358,0.01666199625667282,0.9999999815815793,3.8594451581173397e-4,6.714784491439147,0.0362420706870662,0.010565306834702349,0.013608281967508651,2.3844396845248828e-4,1.360828196750865,0.2026614850388453
Arm_predicted_mass_right,555,106,0.110872687493087,0.0134806782488826,0.016513994447923827,0.9999999999995866,3.7571913612611456e-4,7.414783507117798,0.0379354873532051,0.01013338929496115,0.012495934756995342,2.0059053730610873e-4,1.324569084241506,0.17863894245462328
Aspartate_aminotransferase,189,31,0.15954759186967,0.02618939079757715,0.03697284128921444,0.999999991822386,0.0020521719236710153,5.841708923695882,0.0637174931452605,0.0156943013288288,0.019924686226045187,5.267524803332079e-4,0.6176652730074008,0.10573366134384896
Basal_metabolic_rate,774,216,0.118727909277205,0.01403854705455795,0.01706333634213426,0.9999999999999997,4.1116543169467844e-4,9.521341678910918,0.0459175710443825,0.010268664907716201,0.013899765011855544,2.5305375450836024e-4,3.002349242560798,0.3153283795298286
Birth_weight,131,68,0.0975102667765155,0.0271198191629053,0.0336140786367252,0.9999921514503527,0.0014855304607548398,2.1176869541136876,0.0852381948400845,0.02124655174729015,0.026471397607246826,8.920229412546706e-4,1.8000550372927842,0.8500099761185707
Body_fat_percentage,139,22,0.0733161631369372,0.0156256542495785,0.018533640954294033,0.9999957469230861,4.353042941903452e-4,2.168435991652402,0.0238418993083702,0.0112906588879934,0.012592111466482273,1.790786592183818e-4,0.27702645226260997,0.127754037162752
Body_mass_index_BMI,308,85,0.210298526052372,0.0181085598076328,0.022449135655732796,0.9999999999336098,7.872294839448183e-4,5.006157251228413,0.0491930653770042,0.0145183905238735,0.017333216960204553,3.42199910556215e-4,1.473323441617387,0.2943022697211244
Calcium,272,68,0.207184440983386,0.023028468751742852,0.033991211080636206,0.9999999945703293,0.0018992162103399048,6.934207060449786,0.0790018738744098,0.01711916882181625,0.022139254562772114,6.651022728228595e-4,1.5054693102685037,0.21710763713058948
Cholesterol,384,46,0.421857965193158,0.03072411403171115,0.05029261395093865,0.9999999998929561,0.005961103124943423,16.998903515417265,0.0738770375334735,0.01659246202565325,0.021500744418998793,5.947038357474369e-4,0.9890342432739445,0.05818223760002718
C_reactive_protein,238,54,0.216982450624473,0.0241857479385464,0.042342697483321166,0.9999999999903513,0.0031372722874200235,7.791056336931095,0.0735477340461488,0.01559105664199495,0.020194851444146823,5.538133103635712e-4,1.0905219779839284,0.1399710040363392
Creatinine,297,40,0.146670725667743,0.0203362789953751,0.027267307554077035,0.9999834730080919,0.0010778082682252276,7.0076980413977985,0.0551274117542183,0.01575482543386705,0.018970691253174254,4.5727736327125847e-4,0.7588276501269702,0.10828486696261955
Cystatin_C,290,33,0.623662909084188,0.0237424058346689,0.03741042841080692,0.9999883937170285,0.0045375577987133205,9.614480101577378,0.0497583374601688,0.0172372150817448,0.020304519971421256,5.270635263556451e-4,0.6700491590569014,0.06969166839785454
Diastolic_blood_pressure_automated_reading,297,77,0.0820148046041491,0.0204658972023057,0.024852831833589217,0.9999929551020081,7.568069338497598e-4,5.467623003389628,0.0664131194114035,0.0165268583299672,0.022225900885454983,6.672693132690028e-4,1.7113943681800337,0.31300518838242186
Eosinophill_count,579,162,0.178916723635998,0.0259872612954524,0.033456765071781934,1,0.0015029769597270767,13.951471034933068,0.0599567828287711,0.01660823090537155,0.02101062505027012,5.581189932345982e-4,3.4037212581437597,0.24396862880058934
Forced_expiratory_volume_in_1_second_FEV1,456,179,0.0870024562777739,0.0156763740703914,0.019286597762913662,0.999999995719334,4.896350223119995e-4,5.342387580327084,0.0868388915347341,0.0122783645603559,0.016841635391392613,3.906012511264204e-4,3.0146527350592778,0.564289409881173
Forced_vital_capacity_FVC,346,61,0.106447443832448,0.0155174315751716,0.01957762010728069,0.9996476595582795,5.286997048785624e-4,5.579621730574997,0.0473714705499708,0.0129618970800131,0.01662559288991572,3.6411050352786584e-4,1.0141611662848589,0.1817616346153893
Gamma_glutamyltransferase,273,30,0.275130967835782,0.0253718703994843,0.03572104563166334,0.999639174802473,0.0021392918370891564,8.680214088494191,0.0763206357462158,0.0192065216727607,0.025624570138833132,9.111347390840862e-4,0.768737104164994,0.08856199816361343
Glycated_haemoglobin_HbA1c,402,52,0.224231049765561,0.02513888089537225,0.035276950968443,0.999999494117113,0.002047497699063094,12.34693283895505,0.0723512377999088,0.0162830805468331,0.02334443268701558,7.624919226002876e-4,1.2139104997248102,0.09831676543140137
Haematocrit_percentage,318,55,0.266885152723538,0.0189568853825379,0.02630848897927765,0.9999998936301192,0.0014211322451970166,6.9191326015500225,0.0551012197893607,0.0128442089197449,0.01755519500738707,4.141651604549506e-4,0.9655357254062888,0.13954577560632236
Haemoglobin_concentration,366,62,0.154524941256475,0.01770207487275295,0.023484182740650127,0.9999999745678005,8.832415542907015e-4,7.139191553157639,0.0651916672658891,0.012451526356113799,0.01636003822893297,3.465929771677331e-4,1.0143223701938442,0.1420780438010818
HDL_cholesterol,273,33,0.285932309964897,0.02657606756042515,0.041734116040497364,0.999999635591955,0.0033875395907802565,10.016187849719367,0.050841773345406,0.0160012879298501,0.02031074806613697,5.023666132249519e-4,0.67025468618252,0.06691714415093554
Heel_bone_mineral_density_BMD_left,224,81,0.340245899825858,0.0401421221389687,0.05219408123429834,0.9999999999998671,0.004146361188616923,7.463753616504663,0.0925047954666733,0.0277902959880146,0.032836156637611566,0.0012492454196088303,2.6597286876465365,0.3563526911934841
Heel_bone_mineral_density_BMD,458,122,0.299180311763684,0.03003255568757425,0.04042518103908798,0.9999999999999999,0.0024874648824180414,13.582860829133562,0.115003508079722,0.020965655277782498,0.02737420248916456,0.0010488638151312038,3.3396527036780763,0.24587255554551019
Heel_bone_mineral_density_BMD_right,137,18,0.307269135223799,0.0408824036766684,0.05553484931704986,0.9999091735321539,0.0046848011965034304,6.608647068728934,0.0695523408201997,0.027897866392765397,0.03368659395506176,0.0014041454176737483,0.6063586911911117,0.09175231857369182
Heel_bone_mineral_density_BMD_T_score_automated_left,214,72,0.340853015061479,0.0399688989227802,0.05222438403546473,0.99999999999951406,0.004148203606091401,7.415862533035991,0.0922991996072056,0.02712377499978835,0.03347431577179208,0.0013354198283594516,2.4101507355690295,0.324999381370994
Heel_bone_mineral_density_BMD_T_score_automated,463,127,0.300246578464082,0.030032664496927403,0.04076003684054826,1,0.002542341925755265,13.695372378424217,0.115248717439683,0.020774792405456,0.026461839012183155,9.682904809258133e-4,3.3606535545472607,0.2453860663067225
Heel_bone_mineral_density_BMD_T_score_automated_right,126,15,0.307548554809047,0.0430117310320215,0.057357505224951866,0.9999617245968763,0.004902966367419622,6.366683079969658,0.0607967993439808,0.0257092178356368,0.03204096919799629,0.0012803436341858882,0.4806145379699443,0.07548899983446872
Heel_Broadband_ultrasound_attenuation_direct_entry,404,121,0.227757971456154,0.0304190613836636,0.03949594884488976,0.9999999999999999,0.002268113730238931,11.1773535231038,0.0802921162828908,0.0210971973091132,0.027244343654194782,9.88595934657865e-4,3.2965655821575686,0.29493256837081383
Heel_broadband_ultrasound_attenuation_left,90,9,0.284707804412476,0.0444625250332895,0.05844080322610674,0.9993464826379488,0.004989737259573107,4.733705061314645,0.0964634296561742,0.0247444029894277,0.03485712786024051,0.0019006874425106929,0.3137141507421646,0.0662724328361598
Heel_broadband_ultrasound_attenuation_right,172,39,0.260411693866665,0.0391993585509427,0.051738698079292704,0.9999786199642611,0.004021940834220051,6.881246844545929,0.112857708959183,0.0287242194581791,0.03761986579556424,0.0019920155992253497,1.4671747660270054,0.21321350609444958
Heel_quantitative_ultrasound_index_QUI_direct_entry_left,214,72,0.340856203541436,0.0399673829695742,0.052224825351305446,0.99999999999951406,0.004148265396380206,7.415925199885374,0.0922901890165563,0.0271235819052406,0.03347426309710381,0.0013354091724050016,2.4101469429914744,0.3249961236163395
Heel_quantitative_ultrasound_index_QUI_direct_entry,463,128,0.300250594004665,0.0300519126363394,0.0408050358637472,1,0.0025482312369941897,13.669687014355313,0.115249410153651,0.02079003052001365,0.02645664031757934,9.662817045855439e-4,3.3864499606501557,0.24773427197666287
Heel_quantitative_ultrasound_index_QUI_direct_entry_right,126,15,0.307540140524349,0.043014324203392,0.05735648734828718,0.9999629128205458,0.004902758072423385,6.366570095659877,0.0607940743189322,0.0257052398001896,0.032040410525899836,0.0012803016229809585,0.4806061578884975,0.07548902323656645
High_light_scatter_reticulocyte_count,412,60,0.188716202767644,0.026695555898364698,0.03671137213770055,0.9999996965651542,0.002087604624452478,12.922402992470593,0.0773419639069624,0.01820673820947805,0.02513349761419591,9.092220124549042e-4,1.5080098568517546,0.11669732461759753
High_light_scatter_reticulocyte_percentage,365,46,0.186498801138712,0.0280814030730393,0.03804440686676057,0.9999576172138099,0.0022527034033963615,12.136165790496621,0.074734758934694,0.0178478735044498,0.02761011475543693,0.0011128665542068567,1.2700652787500988,0.10465127954536016
Hip_circumference,302,48,0.09962274322761,0.0194083746662145,0.024462358178167838,0.9928264092860445,8.001797177114324e-4,6.213438977254631,0.0577710661359611,0.017302110267688,0.021970110510597333,6.227716031704409e-4,1.0545653045086718,0.16972328985109383
IGF_1,571,125,0.272766336893564,0.022942149388822553,0.03223200650786317,0.9999999999999984,0.0016788824838864366,14.375474902506973,0.0595423679238138,0.01656751102232,0.020555446231643643,5.214802451277074e-4,2.5694307789554554,0.17873710582649108
Immature_reticulocyte_fraction,364,83,0.262099074884905,0.0251949227405247,0.03562555057307774,0.9999999999387603,0.002126396449432252,10.010779711034843,0.103585354459525,0.0164445369013334,0.0237673257388838,8.35918001136356e-4,1.9726880363273553,0.19705638254659316
Impedance_of_arm_left,738,366,0.088192238052942,0.01454907201223735,0.017558786919487993,1,4.078115649277991e-4,6.531868734049533,0.048312816651968,0.0109564411180323,0.013937319318170114,2.4672385135304277e-4,5.101058870450261,0.7809493849530839
Impedance_of_arm_right,479,110,0.0887655816685983,0.0143260758428862,0.017852061129786084,0.9999999894245493,4.361884222869734e-4,6.587410556891064,0.0410528608100602,0.011113061105168801,0.01453848590027131,2.6616178122823494e-4,1.5992334490298439,0.24277118227539227
Impedance_of_leg_left,661,273,0.0933757503604679,0.01872771543101145,0.023232243083024844,1,7.1437373912628e-4,9.014110316213639,0.0559421037662065,0.014326535980728,0.017493548119552862,3.86170752317652e-4,4.775738636637931,0.5298069880560294
Impedance_of_leg_right,704,299,0.124436759699615,0.0186479001564,0.023356832786427136,1,7.383212829128463e-4,9.45951727850299,0.0653552058504449,0.014306624317501,0.017784979406677864,3.9609388934621736e-4,5.317708842596682,0.5621543558762052
Impedance_of_whole_body,529,105,0.133135994891029,0.01548369580967225,0.01914541877569701,0.9999999365618393,5.044852876508125e-4,8.117657560895532,0.0481428084148635,0.0125192371842359,0.016443989621931554,3.588989487447761e-4,1.7266189103028133,0.21269915580330717
LDL_direct,380,67,0.820398088770616,0.0292206371939076,0.0524380433807731,0.9999999999999991,0.008891016071984816,16.41310757818198,0.0735025679604273,0.0161125752396316,0.020947894858611676,5.780316465626669e-4,1.4035089555269824,0.0855114699542135
Leg_fat_free_mass_left,756,245,0.10850900874025,0.013297638733531,0.016352098506675156,1,3.7500237648831875e-4,8.355922336911005,0.0451464648166429,0.0100492398564618,0.012820856811430107,2.1141253243237625e-4,3.1411099188003764,0.3759142069721023
Leg_fat_free_mass_right,863,333,0.10843850772789,0.01327117968943105,0.016359682301713183,1,3.726436699584829e-4,8.670631619907986,0.0539054937057623,0.0103061397613727,0.01327971668867116,2.3062139951863687e-4,4.422145657327496,0.5100142470790869
Leg_fat_mass_left,438,202,0.0840459796687152,0.01415975436466125,0.016947299397912147,1,3.7057267549580556e-4,3.9995626579072665,0.0460174918393515,0.01139132967808455,0.013445611872208149,2.1396561043510675e-4,2.7160135981860463,0.6790776468563128
Leg_fat_mass_right,410,183,0.0848351917350393,0.0141857853875495,0.017545161377276523,1,4.030257089954847e-4,3.982751632641771,0.0405985611225043,0.0115663638748923,0.013436685093071126,2.0642803410867653e-4,2.458913372032016,0.6173905879240107
Leg_fat_percentage_left,226,65,0.0558987267308934,0.0110561888631004,0.012820200838917155,0.9999976046511765,2.0213703866221286e-4,2.064052335065662,0.0296541900818394,0.00924492956386234,0.010891753101106702,1.3262091120398283e-4,0.7079639515719356,0.34299709340917156
Leg_fat_percentage_right,325,159,0.0539841058097437,0.0111377600972871,0.013090153867500823,1,2.1092674625649936e-4,2.172965542005137,0.0415169052761952,0.00891023382550576,0.010266272449557237,1.2259698805160819e-4,1.6323373194796007,0.7512025791137658
Leg_predicted_mass_left,810,293,0.107789869175742,0.0132651030037805,0.016200211507894826,1,3.673037468066718e-4,8.375509349581625,0.0452741575115579,0.00985236926922505,0.012611095717437614,2.0506524745626315e-4,3.6950510452092207,0.4411732935852787
Leg_predicted_mass_right,846,319,0.107317583136707,0.013264769771213,0.01635297656738651,1,3.727703555247168e-4,8.618018651012692,0.0463822378654662,0.0103224548169256,0.013276363365430031,2.2982132969644339e-4,4.23515991357218,0.4914308131689309
Mean_corpuscular_haemoglobin_concentration,119,11,0.151828384767269,0.024325286477419203,0.03047646117490936,0.9793929836010561,0.0012742205682247294,3.291457806890211,0.0466587278450463,0.0160340144443245,0.02156920705880551,6.560709233450162e-4,0.2372612776468606,0.07208394929146197
Mean_corpuscular_haemoglobin,372,30,0.320325644326503,0.03064458439829145,0.04354233862238749,0.9999996155670302,0.003184938355377454,14.891479808856522,0.0958164205189415,0.017476690325458302,0.023831292232099812,8.739085382487201e-4,0.7149387669629944,0.048009920850028184
Mean_corpuscular_volume,586,55,0.277083855982214,0.0266519998436032,0.037598780393445,0.9985594235954268,0.0023978887178359,19.964952388919293,0.231081856890979,0.0211105117859327,0.030550629766647325,0.0019561784075591473,1.6802846371656028,0.08416171521141087
Mean_sphered_cell_volume,704,208,0.468039705560499,0.0253638493291502,0.0352193281748234,1,0.0022778746616366717,17.46878677471241,0.108809343388029,0.01535537376052315,0.022267505745938384,7.287673762879301e-4,4.631641195155185,0.2651381149067483
Mean_time_to_correctly_identify_matches,95,74,0.0271103445360577,0.0171404214061361,0.018524997229245152,0.999776994326602,3.664907997644118e-4,0.3890249418141482,0.0621888586205084,0.01393947911111805,0.017058795459120566,3.6592251069628883e-4,1.262350863974922,3.244909845852491
Monocyte_count,367,42,0.523813136261492,0.0254298663785571,0.03684668307087485,0.9999999999696089,0.0030540743376955676,11.975171998034327,0.0809616209506286,0.01590541685642835,0.020178283151692806,5.52955485788759e-4,0.8474878923710979,0.07077041503121703
Neutrophill_count,462,134,0.16886092094912,0.0227166410596835,0.029267130929561163,1,0.0012481806828058566,9.599618944896061,0.0640932197944583,0.01529510003917425,0.01920647041581959,4.641860316009609e-4,2.5736670357198252,0.2681009580164842
Phosphate,245,95,0.192075677321289,0.024317064273303303,0.038275638861392854,0.9999999999781991,0.002727492150326369,5.741345829208928,0.0633519859412446,0.0168490311548097,0.021884462453861487,5.909091047345228e-4,2.0790239331168414,0.3621143883268394
Platelet_count,792,186,0.320493155380094,0.025475614717593048,0.03614333810324652,1,0.002187941237408689,21.90286289056739,0.0662797979038181,0.0174676894898088,0.024274845377394744,8.023610942517981e-4,4.515121240195422,0.20614297148067745
Platelet_crit,434,64,0.177668935199222,0.027265759898207398,0.03730594154423877,0.9999999696333765,0.00214349499998618,13.803198371368344,0.0599403257850534,0.0173614016203616,0.023838310666735293,7.562514564961173e-4,1.5256518826710588,0.11052886741348898
Pulse_rate_automated_reading,103,14,0.102181918891558,0.029994002197124,0.03646047162129642,0.9985048139254517,0.0017262450561476744,3.2449819742953814,0.0610513725475459,0.017948641001445997,0.024072925990957842,7.294020513782734e-4,0.3370209638734098,0.10385911741361549
Red_blood_cell_erythrocyte_count,394,48,0.146136643199675,0.02162610864500005,0.028580131590466382,0.9999997785320207,0.0012143682701414697,9.888725530301368,0.0650038919887746,0.014213108815398251,0.020340830780575313,6.024191524947902e-4,0.976359877467615,0.09873465235492884
Red_blood_cell_erythrocyte_distribution_width,453,44,0.21397558796918,0.0258394027611599,0.0356804461294738,0.999991844686511,0.0020667956251763093,14.593302466954782,0.0734276298948211,0.016908892357169948,0.02391616999347788,7.952926430749179e-4,1.0523114797130269,0.07210920777499756
Reticulocyte_count,399,68,0.234188638080827,0.0254512186916329,0.03598476798592655,0.9999999837259244,0.0019976670376776608,11.910958203341687,0.0705863733216464,0.017470151175399302,0.024855397553107846,8.994173464809317e-4,1.6901670336113337,0.14190017333258273
Reticulocyte_percentage,370,54,0.231594522509519,0.026401183121093852,0.03812966008628135,0.9999687246557939,0.0022544956268106945,12.048972587264906,0.0691894475952079,0.01918417254608365,0.02646172123910228,9.525810010522051e-4,1.428932946911523,0.11859375864310835
SHBG,461,148,0.285729371986597,0.022796322365597,0.03336762345009731,0.9999999999999989,0.002135931791071018,10.444066139880459,0.0727459404822289,0.01544491902428825,0.02074991422875687,5.799530598409934e-4,3.0709873058560166,0.2940413498655962
Sitting_height,863,149,0.169451454472128,0.0185081558146619,0.023604820472657172,0.9999999999994985,7.957258210353429e-4,16.85384181747722,0.0543488608283635,0.0137510644425213,0.018022315625114072,4.335751745162018e-4,2.685325028141997,0.15933014307499604
Speed_of_sound_through_heel_left,180,48,0.354519462501125,0.040925043436087355,0.05230352250916905,0.9999998410873565,0.004208999182469182,6.904064971210315,0.0975505012451959,0.028348201179426748,0.03647426113538857,0.0016827315532273019,1.7507645344986513,0.2535845971611322
Speed_of_sound_through_heel,483,163,0.323547556332864,0.0301842349659127,0.04094886341729179,1,0.002595468289214864,13.103636293533373,0.115499268390879,0.0210944112035755,0.026407705291608647,9.103313680475292e-4,4.304455962532209,0.32849324157878623
Speed_of_sound_through_heel_right,132,18,0.32488925793928,0.04274375750139335,0.0560009825942535,0.9994912425333954,0.0047447853545613495,6.384112015744899,0.0967494510416655,0.0269248390150087,0.03914728820163651,0.0020890462599635487,0.7046511876294572,0.11037575560886183
Standing_height,1406,253,0.142728619032079,0.018043706109775,0.023669874075012014,1,8.44454345463646e-4,27.29136480848885,0.0718609434816962,0.0128624300639122,0.01740942532355035,4.098703182809244e-4,4.404584606858238,0.16139114469966753
Systolic_blood_pressure_automated_reading,340,100,0.0738538182369867,0.019050140869757752,0.022372589396163704,0.9999999999999957,6.123573722655117e-4,5.369421455079289,0.0636804952625737,0.0142663653983219,0.017699716761225122,3.986526285210235e-4,1.7699716761225122,0.32963917824855776
Total_bilirubin,150,32,0.753916592212117,0.0243553897886075,0.04989644746486978,0.9999999678648507,0.009768596893029752,5.8877808008546335,0.0572486135993337,0.01479241227278005,0.01860857328765645,4.4934871507178967e-4,0.5954743452050064,0.10113731562808369
Total_protein,230,42,0.260997944882914,0.02670044534657315,0.03817530037711109,0.9999999960936128,0.0024561375308366144,7.176956470896885,0.0646582465074748,0.01740410206335525,0.021653996539381583,5.992191005226855e-4,0.9094678546540265,0.12672054767811247
Triglycerides,235,29,0.255704377870225,0.02512289059428765,0.03939536451391346,0.9810418741195078,0.003051545566133421,8.115445089866173,0.0610940066854526,0.0226757892810655,0.025712095071682817,8.532757643196315e-4,0.7456507570788017,0.09188045126568625
Trunk_fat_free_mass,545,93,0.130650832950843,0.01448518668749175,0.018116743761632335,0.9999999999991789,4.7201764949080313e-4,8.188768180257815,0.0363623031972983,0.010332413732625,0.013067578669703745,2.157405510335193e-4,1.2152848162824483,0.14840874592253828
Trunk_fat_mass,310,58,0.216269082711783,0.02013543642472195,0.024126766087634515,0.9999885726507199,8.589121252841446e-4,6.079945054083898,0.0597435429611352,0.0157737984919833,0.020089130916969077,4.966661437503222e-4,1.1651695931842065,0.19164146761516576
Trunk_fat_percentage,146,23,0.0835972530279229,0.0204544662857176,0.023419689733748354,0.9999976983459191,6.778658573630128e-4,2.8806218372510477,0.0426652919747984,0.0125710313790583,0.01609427511142343,3.305410351466014e-4,0.3701683275627389,0.12850292349237596
Trunk_predicted_mass,545,93,0.129566141667297,0.014471683017419551,0.01802319907818236,0.9999999999999949,4.664180526934897e-4,8.146485983338428,0.0367117345871487,0.0100655806685092,0.012534631112930496,1.9472190388137239e-4,1.1657206935025362,0.14309491182906622
Urate,368,107,0.344983422155864,0.0199164289601846,0.03368819679910407,0.9999999999975315,0.002953045084010293,8.792619364566164,0.0506558887228364,0.0145169705796929,0.018237028581698247,4.112566855116602e-4,1.9513620582417124,0.22193182456022242
Urea,182,19,0.135608167638823,0.0222987131980706,0.029643716567731595,0.9961418540579446,0.0012771714838626903,4.83192580054025,0.0644461762673415,0.017774265412015,0.02300551491877083,7.647869401017706e-4,0.43710478345664583,0.09046181615780893
Waist_circumference,199,50,0.166281996402805,0.0160998943816035,0.02031353497255548,0.9999965021418802,6.58477378328181e-4,3.026716710910766,0.0517481727597137,0.012984493112718449,0.016910643685813135,3.929971502578479e-4,0.8455321842906568,0.27935623484109573
Weight,432,80,0.185029408332811,0.01726023797000705,0.021872316415626564,0.9999999667137541,7.037320412585127e-4,7.69905537830055,0.0509942164918611,0.01373329056823925,0.017543125769667697,3.960967945326186e-4,1.4034500615734156,0.18228860459024337
White_blood_cell_leukocyte_count,564,185,0.164871823892739,0.0218723728919391,0.02813977872859911,1,0.001137883649615877,10.664976138139062,0.0657225626428104,0.0160316478736487,0.020404001658607954,5.34770730867999e-4,3.7747403068424714,0.35393799835553386
Whole_body_fat_free_mass,697,129,0.117702360003305,0.0137868805703606,0.016810149605648108,0.9999999995920549,3.998173354051271e-4,9.548164976008126,0.0387445566838898,0.0105623812067477,0.01363443830778932,2.3686092534312003e-4,1.7588425417048223,0.1842073891815132
Whole_body_fat_mass,421,168,0.213603202900575,0.0179270324447513,0.022384070714697352,0.999999999999997,7.592700314916285e-4,5.6631698908184305,0.0595764648336151,0.014769811442843901,0.018066136805213264,4.1407644895269185e-4,3.0351109832758283,0.5359385365070162
Whole_body_water_mass,684,124,0.117545847014731,0.01409278060983915,0.017134476349980398,0.9999999999993089,4.1432319237713606e-4,9.595306755989021,0.0399046168440026,0.0102182663472161,0.01329940423062823,2.293512037555984e-4,1.6491261245979005,0.17186799406580508
